,h3_id,avg_centrality,lat,lng
46,882a10015bfffff,4.945414982134688e-06,40.87341589621375,-73.81677790734041
47,882a10015dfffff,1.4728735925053312e-05,40.88366828380076,-73.83001887531921
48,882a100161fffff,7.146662194291379e-05,40.893144780097494,-73.87328809205367
49,882a100163fffff,0.0001111240121936732,40.88526360722487,-73.87085164973907
50,882a100165fffff,2.1985594866229213e-05,40.89551160277023,-73.88410836376504
51,882a100167fffff,7.489347199846907e-05,40.88763038946542,-73.88166995910034
52,882a100169fffff,4.329925834901621e-05,40.89865890417818,-73.86490431016529
53,882a10016bfffff,7.146662194291379e-05,40.8907770364923,-73.86246900677736
54,882a10016dfffff,2.308756233507444e-05,40.901026688439,-73.87572535821924
55,882a100181fffff,1.4379331605663361e-05,40.819873362154425,-73.84058827048476
56,882a100185fffff,2.8059854572546818e-05,40.82224072970387,-73.8513897208518
57,882a100189fffff,2.2630648994333736e-05,40.82538027281617,-73.83221395786708
58,882a10018dfffff,3.2548356213940805e-05,40.82774860002101,-73.84301617992412
59,882a1001a1fffff,4.3523235476830285e-05,40.81909808633296,-73.87056321484758
60,882a1001a3fffff,3.7628157472763935e-06,40.81122419630958,-73.86813107701411
61,882a1001a5fffff,8.550550831429975e-05,40.82146266052414,-73.88136625944885
62,882a1001a7fffff,5.408599682454187e-05,40.81358872870989,-73.8789321654609
63,882a1001a9fffff,3.5558608811761917e-05,40.82460718035992,-73.8621923554774
64,882a1001abfffff,1.3680522966883458e-05,40.816732594954956,-73.85976135311674
65,882a1001adfffff,0.00010308323330514807,40.82697271375174,-73.8729961737882
66,882a1001c1fffff,2.601718316688249e-05,40.83876354521809,-73.82626337090076
67,882a1001c3fffff,2.601718316688249e-05,40.83088691821057,-73.82383773668212
68,882a1001c5fffff,2.601718316688249e-05,40.8411328755101,-73.83706832187046
69,882a1001c7fffff,2.601718316688249e-05,40.833256205370965,-73.8346407300387
70,882a1001c9fffff,1.163785156121913e-05,40.84427061902667,-73.81788410221566
71,882a1001cbfffff,1.163785156121913e-05,40.83639329780208,-73.81545960663557
72,882a1001cdfffff,2.601718316688249e-05,40.846640909797756,-73.82868982451858
73,882a1001e1fffff,0.00013656333437079537,40.83799202817855,-73.8562502738453
74,882a1001e3fffff,3.6311171961217196e-05,40.830116010255466,-73.85381958705473
75,882a1001e5fffff,0.0001834372676797242,40.840358563083285,-73.86705682314846
76,882a1001e7fffff,0.00012559741419301848,40.8324825031484,-73.86462417868563
77,882a1001e9fffff,0.0001126425771202526,40.84350128830653,-73.84787445897155
78,882a1001ebfffff,3.593489038648955e-05,40.83562457548406,-73.84544490928415
79,882a1001edfffff,0.0001860174841921423,40.845868783236014,-73.85868178163048
80,882a100321fffff,0.0,40.91282807966403,-73.82891928745804
81,882a100323fffff,0.0,40.90494417073179,-73.82648936879633
82,882a100325fffff,0.0,40.915199671739046,-73.83974147247956
83,882a100327fffff,7.767526792591982e-06,40.90731572103045,-73.83730959000172
84,882a100331fffff,0.0,40.89468856941527,-73.8132432036015
85,882a100333fffff,0.0,40.886806175164125,-73.81081689021755
86,882a100335fffff,0.0,40.89706099768235,-73.8240602718616
87,882a100337fffff,4.945414982134688e-06,40.889178560754104,-73.82163199624584
88,882a10033dfffff,0.0,40.90257170001307,-73.8156703376344
89,882a100537fffff,0.0,40.7238178493896,-73.77082721317547
90,882a100813fffff,7.071405879345849e-05,40.826954653614976,-73.97374420222577
91,882a100819fffff,3.0102525978211148e-05,40.840346190903546,-73.96783313062552
92,882a10081bfffff,0.00015835182936454822,40.83247194089916,-73.96538337877391
93,882a100851fffff,3.1029791287361404e-05,40.853739597661814,-73.96191871105485
94,882a100853fffff,9.689250549236714e-05,40.845863914920976,-73.95946926398362
95,882a100859fffff,7.113065625119269e-05,40.859257757397295,-73.95355179929454
96,882a10085bfffff,0.00016193546340957334,40.85138137751687,-73.9511034847957
97,882a100881fffff,0.00022687763161926322,40.79782295730974,-73.97475203687154
98,882a100883fffff,0.0003998058924619512,40.789953046698194,-73.97230333019724
99,882a100885fffff,0.0001188109072202521,40.800177193481545,-73.98555631237718
100,882a100887fffff,0.00022969302411588613,40.792307244653166,-73.98310565091663
101,882a100889fffff,0.0003725926714325416,40.803338411084496,-73.96639651391816
102,882a10088bfffff,0.00043098350865366993,40.79546780257506,-73.96394893647735
103,882a10088dfffff,0.00022253695488222652,40.80569360425788,-73.97720156952671
104,882a100891fffff,0.0006627975961699554,40.779728795481134,-73.95905625713573
105,882a100893fffff,0.0007366943699496517,40.77186039737063,-73.95661115441823
106,882a100895fffff,0.0006604323977002388,40.782083872660436,-73.96985544909508
107,882a100897fffff,0.0007778918269312607,40.77421543543357,-73.96740839315652
108,882a100899fffff,0.0003184753178101058,40.78524189681171,-73.95070221395892
109,882a10089bfffff,0.0002713169335488531,40.77737280100291,-73.94825824039013
110,882a10089dfffff,0.0004350957287203363,40.78759793062823,-73.9615021843527
111,882a1008a3fffff,2.5264620017427212e-06,40.78914359672264,-74.00226007049807
112,882a1008abfffff,5.1604330248361965e-05,40.794660524124964,-73.99390914593447
113,882a1008b1fffff,0.0004749157263658887,40.77892275953247,-73.98900639326244
114,882a1008b3fffff,0.0007543713488048542,40.771054982011556,-73.98655625625548
115,882a1008b5fffff,7.993295737428566e-05,40.78127504483244,-73.99980715347834
116,882a1008b7fffff,0.00045016849351371197,40.77340722931203,-73.9973550632056
117,882a1008b9fffff,0.0005723511524160772,40.78443803217257,-73.98065581569266
118,882a1008bbfffff,0.00076603895732734,40.77656955627686,-73.97820680629647
119,882a1008bdfffff,0.00016786189821153366,40.78679127364929,-73.99145735635247
120,882a1008c1fffff,0.00042952317778032216,40.816725647930994,-73.96048635474924
121,882a1008c3fffff,0.0005470529358294778,40.80885360544284,-73.95803908175756
122,882a1008c5fffff,0.0002456312365311354,40.81908183684203,-73.97129414638324
123,882a1008c7fffff,0.0003482150008412581,40.81120975591932,-73.96884491708379
124,882a1008c9fffff,0.00048450732288739853,40.82224127975794,-73.9521258822242
125,882a1008cbfffff,0.0007071517867909758,40.81436853984996,-73.94967974009114
126,882a1008cdfffff,0.00029410884607521294,40.824598426495676,-73.9629344536183
127,882a1008d1fffff,0.000545830020711613,40.79862526917927,-73.94478993105159
128,882a1008d3fffff,0.0004087425798617327,40.79075473889113,-73.94234626332812
129,882a1008d5fffff,0.000570678043271306,40.80098229926872,-73.95559263423436
130,882a1008d7fffff,0.0005778677090741378,40.79311172964598,-73.95314701177094
131,882a1008d9fffff,0.0006684037436791415,40.80413854869356,-73.9364309418966
132,882a1008dbfffff,0.0003706843863035657,40.79626732118499,-73.93398840494555
133,882a1008ddfffff,0.0006825008641037592,40.80649653624461,-73.9472344231698
134,882a1008e3fffff,4.206290460348254e-05,40.808047878420304,-73.98800780048343
135,882a1008e9fffff,3.7036857855334785e-05,40.82143710621416,-73.98210311441619
136,882a1008ebfffff,0.00011823304623049182,40.81356498730522,-73.97965192857184
137,882a100a03fffff,1.588445790457392e-05,40.883689866266785,-73.93088532051465
138,882a100a0bfffff,1.037462056034777e-05,40.889207670206844,-73.9225096172535
139,882a100a11fffff,0.0001024471382621561,40.8734486029651,-73.91762123660165
140,882a100a13fffff,0.00018070026717783625,40.86557017216257,-73.91517828481871
141,882a100a15fffff,7.320468445475099e-05,40.87581066130865,-73.92843958162587
142,882a100a17fffff,0.00010744630775496617,40.867932191415754,-73.92599466896426
143,882a100a19fffff,7.289559601836755e-05,40.878964750411974,-73.90924589019862
144,882a100a1bfffff,0.00012681137022577075,40.87108562363095,-73.90680407416399
145,882a100a1dfffff,3.9446851750614193e-05,40.881327769059396,-73.92006501394336
146,882a100a31fffff,2.6904132593026214e-05,40.87265346681609,-73.947630981986
147,882a100a33fffff,9.948616063245408e-05,40.86477565494112,-73.94518297400244
148,882a100a37fffff,1.790025205490056e-05,40.86713487237879,-73.95600094079471
149,882a100a39fffff,2.6904132593026214e-05,40.87817179829095,-73.93925910865909
150,882a100a3bfffff,7.836511747958717e-05,40.87029328975704,-73.93681223487924
151,882a100a51fffff,1.037462056034777e-05,40.89236119101144,-73.90331013409622
152,882a100a53fffff,4.511347308431019e-05,40.88448063321969,-73.9008686294569
153,882a100a55fffff,1.037462056034777e-05,40.894725209574204,-73.91413199857668
154,882a100a57fffff,2.0534223077994032e-05,40.88684461247263,-73.91168853153299
155,882a100a59fffff,3.494043193899508e-06,40.89787750413886,-73.8949298213347
156,882a100a5bfffff,2.124647034444278e-05,40.88999625085142,-73.89248945407833
157,882a100a5dfffff,3.494043193899508e-06,40.90024248383187,-73.90575246418544
158,882a100a81fffff,0.0002129888099235127,40.836425667265026,-73.91622327239955
159,882a100a83fffff,0.0003586187384282217,40.828550876272985,-73.91378248473355
160,882a100a85fffff,0.0003412784291928563,40.83878660877818,-73.92703300051946
161,882a100a87fffff,0.0004313172345741128,40.83091177801377,-73.92459025507257
162,882a100a89fffff,0.0001629567991124055,40.84193929388881,-73.90785437873004
163,882a100a8bfffff,0.0001809466420184317,40.83406380663563,-73.905414725091
164,882a100a8dfffff,0.00028038352768276667,40.844301194513214,-73.91866488424684
165,882a100a91fffff,0.00023201342716003991,40.81831504181259,-73.90053788794832
166,882a100a93fffff,0.00021193611742278655,40.810441764717446,-73.8981007036288
167,882a100a95fffff,0.00042359450320708365,40.820676821774676,-73.91134252084045
168,882a100a97fffff,0.00033964339615981355,40.8128035040075,-73.90890338031213
169,882a100a99fffff,9.872911794044251e-05,40.82382631715807,-73.89217048634661
170,882a100a9bfffff,0.00011195272756658527,40.81595234400097,-73.88973443596365
171,882a100a9dfffff,0.0002652471533850918,40.82618905586441,-73.90297589496645
172,882a100aa1fffff,0.0002873492163577843,40.835630824012625,-73.94620933516283
173,882a100aa3fffff,0.00047458961566779147,40.827756650865005,-73.94376349920987
174,882a100aa5fffff,0.00021869126759765893,40.83798896753131,-73.95702064376115
175,882a100aa7fffff,0.0003213220671046226,40.83011475573099,-73.95457284997782
176,882a100aa9fffff,0.0003162960203564748,40.84114663080508,-73.9378439088746
177,882a100aabfffff,0.0003971159271569042,40.83327176071692,-73.93539920540775
178,882a100aadfffff,0.00023215677252184095,40.843505732975906,-73.94865599688835
179,882a100ab1fffff,0.0007682236302320385,40.81752422890385,-73.93051227338316
180,882a100ab3fffff,0.0006367356175775101,40.80965156765417,-73.92807004400815
181,882a100ab5fffff,0.0008264397652934719,40.81988321377091,-73.94131848862035
182,882a100ab7fffff,0.0007889123975282243,40.81201051296795,-73.93887430298544
183,882a100ab9fffff,0.0005035632969218195,40.82303768351727,-73.9221483340651
184,882a100abbfffff,0.0005479734818247936,40.815164325526204,-73.91970723708859
185,882a100abdfffff,0.0006282872003163633,40.82539762667059,-73.93295532704686
186,882a100ac1fffff,0.0001374816405948331,40.85532957686146,-73.90192291635685
187,882a100ac3fffff,0.00017447370302460508,40.84745265734938,-73.89948357376652
188,882a100ac5fffff,0.00021152847905016496,40.85769247689023,-73.91273615818517
189,882a100ac7fffff,0.0001913167830362232,40.84981551738629,-73.91029485629191
190,882a100ac9fffff,0.00015176690180681454,40.86084337240267,-73.89354906414414
191,882a100acbfffff,0.00021403702288168256,40.8529657571109,-73.8911108572116
192,882a100acdfffff,0.0001482997358682527,40.86320723236801,-73.90436308301975
193,882a100ad1fffff,0.00014614059635612508,40.83721273542623,-73.88623691315279
194,882a100ad3fffff,0.0001235637018724667,40.82933732950865,-73.88380117521034
195,882a100ad5fffff,0.0001651024999968643,40.839576474069695,-73.89704505484018
196,882a100ad7fffff,0.0001442054339718115,40.83170102726008,-73.89460735916954
197,882a100ad9fffff,0.00018163649157209907,40.842724179827236,-73.87786455661951
198,882a100adbfffff,0.00014614059635612508,40.83484807832892,-73.87542995424305
199,882a100addfffff,0.00020836592200543027,40.845088878039505,-73.88867347368388
200,882a100ae1fffff,0.00020784629506890163,40.8545384781595,-73.93192096636656
201,882a100ae3fffff,0.000320995060498014,40.84666217557272,-73.92947657081447
202,882a100ae5fffff,0.00016018844181262361,40.85689857815535,-73.94273579276252
203,882a100ae7fffff,0.0002246401001124007,40.849022236697245,-73.9402894378564
204,882a100ae9fffff,0.00020167796496890213,40.86005445682667,-73.92355058212016
205,882a100aebfffff,0.0002578379899970023,40.85217745777977,-73.92110732068406
206,882a100aedfffff,0.00013433700172032353,40.86241551630037,-73.934366187585
207,882a100c01fffff,0.00010272486990064554,40.72624570052828,-73.88212706011622
208,882a100c03fffff,3.830008885620614e-05,40.718381241982044,-73.87969776822736
209,882a100c05fffff,9.575022214051536e-05,40.728606064727124,-73.8929094398404
210,882a100c07fffff,2.650097376296088e-05,40.720741563259324,-73.89047819947287
211,882a100c09fffff,0.00010791218018081942,40.73174957844375,-73.87377401932848
212,882a100c0bfffff,6.563425753463537e-05,40.72388442347636,-73.8713458578538
213,882a100c0dfffff,0.0001899146862161071,40.734110898639436,-73.88455717049288
214,882a100c11fffff,7.135911292156304e-06,40.708156333142746,-73.86649198797637
215,882a100c13fffff,2.412233666557545e-05,40.700293398245826,-73.86406627876512
216,882a100c15fffff,5.375451067537705e-06,40.71051752323563,-73.87726929442161
217,882a100c17fffff,1.8370604023310107e-05,40.70265454452374,-73.87484163829446
218,882a100c19fffff,0.00011409394890848779,40.713657862575296,-73.85814043797455
219,882a100c1bfffff,2.2563455855989516e-05,40.70579423145749,-73.85571585908458
220,882a100c1dfffff,3.528983625838503e-05,40.71602000829778,-73.86891851420457
221,882a100c21fffff,3.7628157472763935e-06,40.72545946711864,-73.91204259134922
222,882a100c23fffff,3.279025151198e-05,40.71759562027398,-73.90960827337803
223,882a100c25fffff,1.3331118647493509e-05,40.727817048963885,-73.92282655083757
224,882a100c27fffff,2.6948928018589028e-05,40.71995316031207,-73.92039028433493
225,882a100c29fffff,5.180590966339463e-05,40.730965515704185,-73.90369299645536
226,882a100c2bfffff,5.375451067537705e-06,40.72310097176101,-73.90125980737047
227,882a100c2dfffff,1.5897896532242763e-05,40.73332405309092,-73.91447772938976
228,882a100c31fffff,4.639014271285039e-05,40.7073741021652,-73.89639588701733
229,882a100c33fffff,5.284068399389564e-05,40.6995117769823,-73.89396515493917
230,882a100c35fffff,8.170685622657313e-05,40.70973251279204,-73.90717477507079
231,882a100c37fffff,0.00010187823635750837,40.70187014490773,-73.90474209602236
232,882a100c39fffff,1.8599060693680458e-05,40.71287780136745,-73.88804777785047
233,882a100c3bfffff,2.5372129038777968e-05,40.70501477928633,-73.88561817456846
234,882a100c3dfffff,2.569465610283023e-05,40.7152371671697,-73.89882743769284
235,882a100c41fffff,0.0001902506519078282,40.74511978717058,-73.867846925167
236,882a100c43fffff,0.00011307261320565561,40.73725319647277,-73.86541907681531
237,882a100c45fffff,0.00018693131087362365,40.74748210680493,-73.87863279737306
238,882a100c47fffff,0.00019507511924094328,40.73961547296498,-73.87620299903324
239,882a100c49fffff,3.940205632505138e-05,40.75062384072295,-73.8594889485998
240,882a100c4bfffff,7.46918925834364e-05,40.74275655408224,-73.85706223228271
241,882a100c4dfffff,0.00015732601411915978,40.75298711717589,-73.87027559189559
242,882a100c51fffff,0.00013521947160391096,40.72702419963023,-73.85221125238502
243,882a100c53fffff,0.00019461820590020262,40.71915913228883,-73.84978698799557
244,882a100c55fffff,0.0001655638928801613,40.72938734531765,-73.86299204643572
245,882a100c57fffff,0.00013521947160391096,40.72152223394021,-73.86056583362358
246,882a100c59fffff,0.00011409394890848779,40.73252590483494,-73.84385477019543
247,882a100c5bfffff,0.00019461820590020262,40.72466014175072,-73.84143163774627
248,882a100c5dfffff,0.00016706901917907185,40.734890006972996,-73.85463633367928
249,882a100c61fffff,0.0001846333055422513,40.74433728545015,-73.89777437843128
250,882a100c63fffff,0.00018929650934334028,40.7364713055358,-73.89534149935811
251,882a100c65fffff,0.0002126662828594604,40.74669682070519,-73.9085618344685
252,882a100c67fffff,0.00015501457016011853,40.73883079876403,-73.90612700535284
253,882a100c69fffff,0.00018452579652090056,40.749843512616,-73.88941984832974
254,882a100c6bfffff,0.0001891890003219895,40.74197683608044,-73.8869880997623
255,882a100c6dfffff,0.00018334319728604228,40.75220400423473,-73.90020807746548
256,882a100c81fffff,0.00043289851309648015,40.67121003470867,-73.86513918249219
257,882a100c83fffff,0.0002972758826625039,40.663350759683155,-73.8627156087005
258,882a100c85fffff,0.00035659846473533877,40.673570093759466,-73.8759079367579
259,882a100c87fffff,0.0003391103305956161,40.66571077424798,-73.87348241911532
260,882a100c89fffff,0.0005251994874686588,40.676709037446564,-73.85679404919529
261,882a100c8bfffff,0.0005655153704751917,40.668849065923894,-73.85437160401548
262,882a100c8dfffff,0.00044782882843656614,40.67907005093931,-73.86756357194415
263,882a100c91fffff,7.066030428278312e-05,40.65313134739607,-73.84952915825367
264,882a100c99fffff,0.00014910605352838336,40.6586280030544,-73.84118551508878
265,882a100c9bfffff,7.066030428278312e-05,40.6507695602195,-73.83876664221967
266,882a100c9dfffff,0.000263468774990248,40.66098983582925,-73.8519499738358
267,882a100ca1fffff,0.00020693918770125466,40.67042807403864,-73.89501956432314
268,882a100ca3fffff,0.00016102611627064823,40.66256940765964,-73.89259097550078
269,882a100ca5fffff,0.0003444835418918757,40.672785358528955,-73.90578989797876
270,882a100ca7fffff,0.00017229440557097416,40.66492664877579,-73.90335936525116
271,882a100ca9fffff,0.00029654795699710816,40.67592924270822,-73.88667786624426
272,882a100cabfffff,0.00025599689800637063,40.668069879155745,-73.88425040451236
273,882a100cadfffff,0.00018760100248578775,40.67828748118703,-73.8974489703825
274,882a100cb1fffff,1.4244945328974916e-05,40.652353375262365,-73.87939793037661
275,882a100cb3fffff,5.912996174291475e-07,40.644496235388495,-73.87697291716648
276,882a100cb5fffff,6.775756070631277e-05,40.65471148228378,-73.89016320351188
277,882a100cb7fffff,1.4244945328974916e-05,40.64685429814461,-73.88773624795311
278,882a100cb9fffff,7.481284023245601e-05,40.65785219595223,-73.87105771739
279,882a100cbdfffff,0.00011144653925772547,40.66021125659593,-73.88182375935754
280,882a100cc1fffff,0.00038461352388232284,40.690069190900715,-73.85086914996673
281,882a100cc3fffff,0.00045875891227389285,40.68220778193005,-73.84844701893198
282,882a100cc5fffff,0.00037398356939626705,40.692431203841416,-73.86164138616687
283,882a100cc7fffff,0.00045008651788493187,40.68456975016367,-73.85921730977805
284,882a100cc9fffff,0.00014621226903702557,40.69556837261858,-73.84251909221747
285,882a100ccbfffff,0.0003390207397444904,40.68770626762742,-73.8400980914098
286,882a100ccdfffff,0.00013487006728452101,40.697931340821214,-73.85329209654982
287,882a100cd1fffff,0.0003858006026597373,40.67198428139719,-73.83525853405374
288,882a100cd3fffff,0.00016179211804777233,40.664124400625354,-73.83283997670016
289,882a100cd5fffff,0.0005130912839390302,40.67434711414303,-73.84602570304256
290,882a100cd7fffff,0.0003826022092745524,40.666487187773335,-73.84360520189567
291,882a100cd9fffff,0.00027143788119787267,40.67748111616935,-73.82690997001825
292,882a100cdbfffff,0.00016499051143295727,40.669620539577615,-73.82449254279622
293,882a100cddfffff,0.00039692778636954033,40.679844903809055,-73.83767790548949
294,882a100ce1fffff,0.00024407683526410582,40.689290955494755,-73.8807614214078
295,882a100ce3fffff,0.00035878896104536045,40.68143015425303,-73.87833427072088
296,882a100ce5fffff,0.0001170482072243554,40.691650191855615,-73.89153524105373
297,882a100ce7fffff,0.00027902398651693535,40.68378934701952,-73.88910614495678
298,882a100ce9fffff,0.00014984069850761355,40.69479230608087,-73.87241479944173
299,882a100cebfffff,0.00044782882843656614,40.68693080814136,-73.86998877745954
300,882a100cedfffff,5.437268754814388e-05,40.69715249725061,-73.88318938922232
301,882a100d01fffff,0.00030916682837815295,40.742749059368165,-73.95762841287764
302,882a100d03fffff,0.000121626299716875,40.734884309744096,-73.95518547663882
303,882a100d05fffff,0.0005810081243799514,40.745103023279746,-73.96841901882223
304,882a100d07fffff,0.0001756975140509811,40.73723823385932,-73.96597413244179
305,882a100d09fffff,0.000340048794761157,40.74825962762469,-73.94928078918478
306,882a100d0bfffff,0.00026772210064743724,40.74039418002557,-73.94683898038863
307,882a100d0dfffff,0.0005644396403270333,40.75061454698532,-73.9600721722415
308,882a100d11fffff,4.8155082480025274e-05,40.72466549971745,-73.94195782977722
309,882a100d13fffff,0.00016515177496498343,40.71680226747969,-73.93951848714897
310,882a100d15fffff,4.507315720130365e-05,40.72702029834894,-73.95274336311812
311,882a100d17fffff,0.00011919166833753605,40.71915702541839,-73.95030207190884
312,882a100d19fffff,0.00010089049722384831,40.73017371692856,-73.93361168526364
313,882a100d1bfffff,3.9285588218588056e-05,40.72230978691589,-73.931173469992
314,882a100d1dfffff,0.0001311946026170921,40.73252947064458,-73.944397994055
315,882a100d21fffff,0.0007629301867900132,40.74194333566659,-73.98755496140967
316,882a100d23fffff,0.0006368352873993873,40.73407920554712,-73.98510699874309
317,882a100d25fffff,0.0006966508751272733,40.74429451262381,-73.99834713342568
318,882a100d27fffff,0.0006368352873993873,40.73643034382312,-73.9958972205727
319,882a100d29fffff,0.0006400229618791696,40.74745607139259,-73.97921079764828
320,882a100d2bfffff,0.0005316178080400314,40.73959124262263,-73.97676396089015
321,882a100d2dfffff,0.0006992940292126072,40.74980820333917,-73.99000374878119
322,882a100d31fffff,0.0003761138158589066,40.723863798654364,-73.97187275909452
323,882a100d33fffff,0.000407319429191602,40.716001183927766,-73.9694283932427
324,882a100d35fffff,0.0006081783098040881,40.72621581321689,-73.98265986037386
325,882a100d37fffff,0.0005689926153845051,40.71835315891178,-73.9802135458946
326,882a100d39fffff,7.284632105024847e-05,40.72937418244272,-73.96353006944172
327,882a100d3bfffff,7.407371571066957e-05,40.72151086926578,-73.96108682941502
328,882a100d3dfffff,0.0003095845457215262,40.73172715163124,-73.97431794817466
329,882a100d41fffff,0.0003794553306287647,40.761636821408416,-73.94337276435117
330,882a100d43fffff,0.00030626408480168254,40.75376993809561,-73.94093126106601
331,882a100d45fffff,0.000769059064918785,40.763992736533424,-73.95416687579231
332,882a100d47fffff,0.0004841534390254523,40.75612581320601,-73.9517234208503
333,882a100d49fffff,0.00022076081625866097,40.76714757105889,-73.93502020244684
334,882a100d4bfffff,0.0003189635879487404,40.75927999024754,-73.93257982822426
335,882a100d4dfffff,0.0003650692797092669,40.76950444245629,-73.94581509065677
336,882a100d51fffff,0.00023619508013632861,40.74354704274162,-73.92770154644333
337,882a100d53fffff,0.00011032441384737696,40.73568167651889,-73.92526363807171
338,882a100d55fffff,0.0003065866118657348,40.74590379275409,-73.9384905803942
339,882a100d57fffff,0.0001913503796053953,40.738038385619824,-73.93605072192891
340,882a100d59fffff,0.00022022999046574163,40.74905544147681,-73.91935046730184
341,882a100d5bfffff,0.00016002045896676304,40.74118937795548,-73.91691368790532
342,882a100d5dfffff,0.0003265967284646439,40.75141314739644,-73.93014027635869
343,882a100d61fffff,0.0010128499133874047,40.76083481518791,-73.97331126335345
344,882a100d63fffff,0.0009630920505807419,40.75296855046801,-73.97086472899028
345,882a100d65fffff,0.0009226095285911158,40.7631879413235,-73.98410694492298
346,882a100d67fffff,0.0008573479689971627,40.75532163770501,-73.98165845885663
347,882a100d69fffff,0.0009902931768452495,40.76634773525436,-73.96496216197336
348,882a100d6bfffff,0.0008041189086636375,40.75848077235946,-73.96251675513757
349,882a100d6dfffff,0.0009674004746113734,40.76870181720305,-73.97575862231949
350,882a100d81fffff,0.0006162954648931979,40.68771132304886,-73.94054512206202
351,882a100d83fffff,0.0005013548824415729,40.6798517459696,-73.93810793631913
352,882a100d85fffff,0.0004678210268652502,40.69006500366385,-73.95132209091157
353,882a100d87fffff,0.0006004737205844119,40.68220538521549,-73.94888295965622
354,882a100d89fffff,0.0005688750273924028,40.69321700525515,-73.93220538510187
355,882a100d8bfffff,0.0005720487832935283,40.68535673012638,-73.92976932501348
356,882a100d8dfffff,0.0004584498238375094,40.69557163976816,-73.94298312808695
357,882a100d91fffff,0.0003434711652741561,40.669638399695685,-73.92489966329701
358,882a100d93fffff,0.00030559439318951856,40.66178034486231,-73.92246606085962
359,882a100d95fffff,0.0005072544399881955,40.671992908764935,-73.93567157045317
360,882a100d97fffff,0.00039137315359975144,40.664134811669136,-73.93323602405931
361,882a100d99fffff,0.0003819638744602823,40.675141732259135,-73.91656140490991
362,882a100d9bfffff,0.0003754461400408929,40.66728297957692,-73.9141289280397
